name,observations_2017,start_price,end_price,y_log_return,volatility,avg_volume_mln,momentum_90,trend_ma30
ORLY,251,280.82,249.26,-0.11921736628826538,0.32568616370925974,1.2895683625498011,-0.09144329791567542,-0.03424732331505344
OXY,251,72.27,73.98,0.023385681109418334,0.1827774862790789,4.4698937410358575,-0.16838835805984623,-0.047769936811032636
PAYX,251,61.06,67.31,0.09745182671589,0.15001105673177656,1.9882654302788847,-0.065477929379507,-0.0140954252647669
PBCT,251,19.29,18.8,-0.025729957081734083,0.17512507566380348,2.8956149760956182,-0.11758865330568882,-0.012942802833938116
PCAR,251,65.32,73.02,0.11143510812522656,0.20076958269932593,1.8981705856573705,-0.014650582037739664,0.028158807919983823
PCG,251,60.37,44.49,-0.3052278479903842,0.2521344620716694,3.50427370119522,0.08794959279288156,0.016917895201811133
PCLN,251,1477.57,1784.75,0.18887950289802155,0.22201759817166059,0.45189931075697215,0.2048929178854813,0.05942324221525893
PDCO,251,42.55,37.88,-0.11625658670150553,0.24590006201612935,1.323606952191236,0.01770370020715222,-0.01687426556991766
PEG,251,43.39,51,0.16159663291406634,0.12815361864502361,2.8336019521912355,-0.014392077571442015,0.005554275178612575
PEP,251,104.65,118.06,0.12057152092053448,0.09843474955715495,3.6436409163346606,0.0771202894842632,-0.005612358655836918
PFE,251,33,36.44,0.09915951092527735,0.11223294657028411,19.66180712350599,0.0012113871862970882,-0.02275757575757569
PFG,251,58.58,70.38,0.18351579049385155,0.16101944635654317,1.100644374501992,0.08127628744178264,0.006708774325708444
PG,251,84.2,90.65,0.0738110159525791,0.10906741000948969,7.294644888446218,0.023127168003394406,0.025047505938242214
PGR,251,35.53,55.36,0.4434799012764783,0.13990883347722835,3.0494894900398415,0.12423557592876107,0.03523782718829165
PH,251,142.55,199.88,0.33802437111732314,0.17127759336773815,0.97965080876494,0.10940004830914328,0.02529638723254994
PHM,251,18.55,33.37,0.5871875037098384,0.1857121585489832,5.013028637450198,0.21589361424029238,0.08652291105121296
PKG,251,85,123.61,0.3744801914094153,0.18487396847492205,0.8741424541832667,0.18711397635315505,0.06475294117647065
PKI,251,52.99,73.91,0.3327449202921246,0.16102390977141612,0.625105390438247,0.16602287973238483,-0.001377618418569549
PLD,251,52.8,64.01,0.1925281304416963,0.15912887010089835,2.3708292310756978,0.03388892533334312,-0.029431818181818087
PM,251,91.23,104.39,0.13475009506282404,0.14532943571863022,4.140712605577689,0.19785665935777474,0.05032701231320096
PNC,251,117.97,144.62,0.20367925789305483,0.17751433486771684,2.164359346613546,0.03145726821202728,0.016323359046085208
PNR,251,57.95,70.23,0.19219500038516843,0.1961278718931049,0.9778996772908366,0.1157293512594446,0.011987345412712043
PNW,251,77.32,83.89,0.08155376251807323,0.12061037774157958,0.667268203187251,0.08631057966926071,0.003970512157268523
PPG,251,95.25,118,0.2141796104588545,0.1611502444797808,1.415348250996016,0.120613671293865,0.03924409448818897
PPL,251,34.03,30.6,-0.1062424795544793,0.12240520470326936,3.517150167330677,0.12445417447340586,0.020276226858654062
PRGO,251,86.5,89.69,0.03621486619207815,0.3422092883809103,1.655582107569721,-0.13773509608245507,-0.09205780346820802
PRU,251,104.86,115.45,0.09621140865611773,0.17120758160212649,1.8315512470119522,0.02755876264915044,0.011059190031152645
PSA,251,223.52,206.32,-0.08007253393556249,0.17336189594908516,0.8414530119521912,-0.06970574951430611,-0.01981329038415661
